match_id,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_dire,barracks_status_radiant,first_blood_time,game_mode,radiant_win,negative_votes,positive_votes,cluster
20438,1447535395,1925,448,1974,63,48,119,22,False,0,0,191
20439,1447535393,2968,1974,4,3,63,27,22,True,0,0,133
20440,1447535420,1913,2047,4,3,63,8,22,True,0,0,121
20441,1447535438,2415,2022,0,0,63,5,22,True,0,0,123
20442,1447535453,1924,1975,4,3,63,97,22,True,0,0,156
20443,1447535450,2031,1956,0,0,63,0,22,True,0,0,154
20444,1447535458,2158,1974,0,0,63,188,22,True,0,0,122
20445,1447535472,3123,1974,0,0,63,112,22,True,0,0,132
20446,1447535474,2629,6,1844,63,3,77,22,False,0,0,133
20447,1447535486,1945,0,1846,63,0,106,22,False,0,0,156
20448,1447535493,1258,0,2047,63,0,47,22,False,0,0,132
20449,1447535482,2603,0,1828,63,3,308,22,False,0,0,133
20450,1447535483,3020,0,1844,63,0,123,22,False,0,0,112
20451,1447535491,2742,1830,0,0,63,52,22,True,0,0,204
20452,1447535500,2795,1974,0,0,63,16,22,True,0,0,112
20453,1447535493,1945,1975,4,3,63,21,22,True,0,0,156
20454,1447535516,2791,1975,0,0,63,89,22,True,0,0,133
20455,1447535526,3167,1844,0,3,63,190,22,True,0,0,188
20456,1447535522,2579,1830,390,51,63,155,22,True,0,0,132
20457,1447535524,2757,388,1796,63,51,3,22,False,0,0,192
20458,1447535529,2834,0,1982,63,0,2,22,False,0,0,132
20459,1447535527,2570,0,1956,63,0,76,22,False,0,0,121
20460,1447535534,3318,0,1958,63,0,61,22,False,0,0,154
20461,1447535538,3030,0,1972,63,0,140,22,False,0,0,132
20462,1447535543,1385,6,2046,63,3,2,22,False,0,0,123
20463,1447535548,2510,0,1974,63,0,16,22,False,0,0,153
20464,1447535515,3185,0,1572,63,0,2,22,False,0,0,204
20465,1447535536,2534,1975,256,48,63,101,22,True,0,0,111
20466,1447535553,2630,4,1974,63,3,130,22,False,0,0,133
20467,1447535552,1945,0,1974,63,0,137,22,False,0,0,138
20468,1447535561,2396,0,1974,63,0,51,22,False,0,0,133
20469,1447535568,2032,1844,384,48,63,7,22,True,0,0,191
20470,1447535562,2431,1831,0,0,63,122,22,True,0,0,121
20471,1447535565,2137,0,1974,63,48,7,22,False,0,0,138
20472,1447535573,2212,0,2038,63,0,194,22,False,0,0,138
20473,1447535584,2026,1972,262,51,63,89,22,True,0,0,132
20474,1447535582,3665,0,1926,55,0,121,22,False,0,0,133
20475,1447535594,3633,0,1540,3,0,37,22,False,0,0,122
20476,1447535588,1738,2047,0,0,63,0,22,True,0,0,122
20477,1447535597,3135,1828,0,48,63,90,22,True,0,0,121
20478,1447535609,2513,1958,0,0,63,10,22,True,0,0,121
20479,1447535607,2235,1974,0,0,63,161,22,True,0,0,133
20480,1447535607,2753,1830,0,0,63,0,2,True,0,0,138
20481,1447535608,1527,2047,0,0,63,103,22,True,0,0,156
20482,1447535613,1905,1982,4,3,63,2,22,True,0,0,204
20483,1447535614,3152,0,1828,63,0,265,22,False,0,0,192
20484,1447535607,1764,1974,6,3,63,48,22,True,0,0,121
20485,1447535623,3164,6,1828,63,3,264,22,False,0,0,138
20486,1447535614,2272,0,2038,63,0,150,22,False,0,0,138
20487,1447535629,2363,0,1828,63,0,366,22,False,0,0,192
20488,1447535613,2095,2047,0,0,63,68,22,True,0,0,112
20489,1447535627,3461,0,1927,59,0,11,22,False,0,0,121
20490,1447535610,3574,1536,0,0,32,86,22,True,0,0,121
20491,1447535634,1537,1840,52,15,62,114,22,True,0,0,132
20492,1447535645,2154,0,1974,63,0,77,22,False,0,0,121
20493,1447535645,2736,1572,384,48,15,138,22,True,0,0,187
20494,1447535648,2831,1982,256,48,63,232,22,True,0,0,122
20495,1447535625,2607,1972,4,3,63,0,22,True,0,0,133
20496,1447535639,3984,0,1540,19,0,162,22,False,0,0,132
20497,1447535664,2175,4,2046,63,3,20,22,False,0,0,182
20498,1447535655,3515,0,1312,60,0,53,22,False,0,0,132
20499,1447535664,2071,1972,4,3,63,57,22,True,0,0,121
20500,1447535666,2150,2046,0,0,63,37,22,True,0,0,133
20501,1447535669,2366,1796,0,0,51,342,22,True,0,0,204
20502,1447535672,1269,384,1983,63,48,12,22,False,0,0,133
20503,1447535668,2017,1983,256,48,63,111,22,True,0,0,111
20504,1447535671,2098,0,1982,63,0,51,22,False,0,0,132
20505,1447535672,1773,0,1975,63,0,27,22,False,0,0,192
20506,1447535673,2365,1974,0,3,63,4,22,True,0,0,112
20507,1447535682,2071,262,2038,63,51,28,22,False,0,0,133
20508,1447535675,3419,1796,256,48,51,85,22,True,0,0,138
20509,1447535685,3778,54,1792,51,15,135,22,False,0,0,191
20510,1447535665,3470,0,1990,59,0,0,22,False,0,0,192
20511,1447535691,1806,1982,256,48,63,61,22,True,0,0,132
20512,1447535693,1971,1974,6,3,63,0,22,True,0,0,133
20513,1447535700,2389,0,2039,63,0,0,22,False,0,0,187
20514,1447535704,3021,4,260,51,3,177,22,True,0,0,123
20515,1447535695,2127,0,2038,63,0,278,22,False,0,0,138
20516,1447535710,2828,1568,0,0,63,0,22,True,0,0,132
20517,1447535718,837,2047,2036,63,63,105,22,True,0,0,122
20518,1447535733,2787,0,1974,63,0,132,22,False,0,0,123
20519,1447535741,2413,0,2046,63,0,389,22,False,0,0,123
20520,1447535741,3451,1956,6,3,63,53,22,True,0,0,181
20521,1447535772,2318,1956,0,0,63,111,22,True,0,0,133
20522,1447535770,2161,2047,0,0,63,7,22,True,0,0,123
20523,1447535787,2269,4,1974,63,3,44,22,False,0,0,133
20524,1447535809,2220,6,1844,63,3,168,22,False,0,0,121
20525,1447535801,2258,1975,0,0,63,3,22,True,0,0,121
20526,1447535814,1751,1828,0,0,63,47,22,True,0,0,122
20527,1447535823,1773,0,1975,63,0,76,22,False,0,0,133
20528,1447535822,2157,1844,0,0,63,29,22,True,0,0,122
20529,1447535823,2917,1844,384,48,63,285,22,True,0,0,122
20530,1447535828,2977,1830,0,0,63,6,22,True,0,0,133
20531,1447535858,1767,2047,0,0,63,12,22,True,0,0,111
20532,1447535867,1890,1983,0,0,63,164,22,True,0,0,111
20533,1447535870,1788,1983,52,15,63,6,22,True,0,0,122
20534,1447535870,1695,2046,4,3,63,135,22,True,0,0,122
20535,1447535901,3306,0,1952,63,0,155,22,False,0,0,132
20536,1447535908,2143,1982,0,0,63,197,22,True,0,0,121
20537,1447535904,2102,0,1974,63,0,628,22,False,0,0,123
20538,1447535918,2889,1974,0,0,63,163,22,True,0,0,111
20539,1447535921,1803,0,1982,63,0,105,22,False,0,0,132
20540,1447535933,1908,1982,4,3,63,97,22,True,0,0,133
20541,1447535933,2141,0,1974,63,0,5,22,False,0,0,133
20542,1447535935,2423,4,2038,63,3,0,22,False,0,0,181
20543,1447535944,2902,256,1956,63,48,283,22,False,0,0,138
20544,1447535957,2719,1982,0,0,63,11,22,True,0,0,122
20545,1447535959,2595,0,1982,63,0,62,22,False,0,0,132
20546,1447535964,2610,1540,0,0,59,130,22,True,0,0,123
20547,1447535965,2086,1975,0,12,63,154,22,True,0,0,132
20548,1447535961,2634,0,1796,63,3,5,22,False,0,0,132
20549,1447535964,2569,0,1974,63,0,13,22,False,0,0,133
20550,1447535957,2613,1798,4,3,55,135,22,True,0,0,138
20551,1447535978,1734,2047,0,0,63,81,22,True,0,0,122
20552,1447535981,2486,0,1956,63,0,45,22,False,0,0,133
20553,1447535992,2838,0,1798,63,0,73,22,False,0,0,111
20554,1447536003,1743,2047,0,0,63,44,22,True,0,0,121
20555,1447535997,2584,1972,0,0,63,23,22,True,0,0,133
20556,1447536040,3469,1796,0,0,51,4,22,True,0,0,192
20557,1447536045,3233,1798,0,0,55,62,22,True,0,0,132
20558,1447536050,2268,1974,0,0,63,124,22,True,0,0,122
20559,1447536036,1857,0,1983,63,0,150,22,False,0,0,151
20560,1447536026,2833,1830,0,0,63,143,22,True,0,0,133
20561,1447536052,2425,2044,0,0,63,14,22,True,0,0,154
20562,1447536054,3208,1798,0,0,63,15,22,True,0,0,133
20563,1447536051,2874,1844,0,0,63,5,22,True,0,0,122
20564,1447536077,3020,1846,0,0,63,280,22,True,0,0,204
20565,1447536077,2571,1956,6,3,63,4,22,True,0,0,133
20566,1447536077,2983,4,1844,63,3,156,22,False,0,0,121
20567,1447536085,2372,1972,0,0,63,165,22,True,0,0,132
20568,1447536101,3419,0,1796,51,0,1,2,False,0,0,133
20569,1447536096,2665,1830,0,0,63,331,22,True,0,0,133
20570,1447536101,2433,0,1972,63,0,50,22,False,0,0,132
20571,1447536113,2774,1972,0,0,63,160,22,True,0,0,132
20572,1447536121,3804,1974,0,0,63,52,22,True,0,0,133
20573,1447536137,2513,0,2046,63,0,84,22,False,0,0,111
20574,1447536139,2546,0,1974,63,0,63,22,False,0,0,133
20575,1447536146,2579,0,1974,63,0,231,22,False,0,0,185
20576,1447536151,3006,1920,0,0,51,156,22,True,0,0,133
20577,1447536163,2693,0,1974,63,0,6,22,False,0,0,133
20578,1447536166,2168,0,1974,63,0,0,22,False,0,0,132
20579,1447536170,2806,1572,0,0,63,5,22,True,0,0,121
20580,1447536155,2672,1956,4,3,63,4,22,True,0,0,132
20581,1447536183,2714,0,1828,63,0,382,22,False,0,0,132
20582,1447536201,1857,0,2046,63,0,0,22,False,0,0,133
20583,1447536201,2563,1972,0,48,63,252,22,True,0,0,123
20584,1447536195,2583,1974,0,0,63,47,22,True,0,0,138
20585,1447536195,1318,1982,0,0,63,87,22,True,0,0,192
20586,1447536201,3414,1796,0,0,63,0,22,True,0,0,133
20587,1447536193,3111,4,1828,63,3,23,22,False,0,0,123
20588,1447536211,3123,0,1958,63,0,6,2,False,0,0,133
20589,1447536216,2434,0,1972,63,0,0,2,False,0,0,132
20590,1447536220,2619,1972,0,0,63,142,22,True,0,0,133
20591,1447536226,3449,0,1988,63,0,178,22,False,0,0,123
20592,1447536219,1975,2047,0,0,63,135,22,True,0,0,111
20593,1447536223,2905,6,1796,63,3,0,22,False,0,0,121
20594,1447536225,2706,0,1828,63,0,315,22,False,0,0,192
20595,1447536235,2331,1926,0,0,63,381,22,True,0,0,121
20596,1447536239,1996,0,1974,63,0,381,22,False,0,0,132
20597,1447536263,2287,1974,0,0,63,22,22,True,0,0,132
20598,1447536274,3294,1796,0,3,63,140,22,True,0,0,133
20599,1447536278,4068,0,288,60,0,234,2,False,0,0,156
20600,1447536273,3267,1568,0,0,13,8,22,True,0,0,133
20601,1447536284,2340,1974,0,0,63,150,22,True,0,0,121
20602,1447536291,2605,1572,0,0,63,5,22,True,0,0,132
20603,1447536273,2784,0,1926,63,0,125,2,False,0,0,133
20604,1447536311,2452,0,1974,63,0,36,22,False,0,0,133
20605,1447536304,3363,1828,0,0,63,121,22,True,0,0,156
20606,1447536330,3533,1974,0,0,63,190,22,True,0,0,138
20607,1447536340,3303,1844,0,0,63,117,22,True,0,0,133
20608,1447536329,2684,6,1828,63,3,125,22,False,0,0,123
20609,1447536347,3192,1844,0,0,63,132,22,True,0,0,112
20610,1447536316,1812,2038,0,0,63,38,22,True,0,0,155
20611,1447536365,1839,1974,0,0,63,19,22,True,0,0,138
20612,1447536364,1976,1854,0,0,63,5,22,True,0,0,121
20613,1447536356,2046,0,1974,63,0,153,22,False,0,0,132
20614,1447536370,2044,0,1974,63,0,0,22,False,0,0,138
20615,1447536363,1890,0,2044,63,0,161,22,False,0,0,182
20616,1447536375,3540,0,1828,63,0,0,22,False,0,0,122
20617,1447536387,2676,256,1828,63,48,67,22,False,0,0,133
20618,1447536392,1849,2046,6,3,63,237,22,True,0,0,184
20619,1447536396,3389,1959,0,0,63,173,22,True,0,0,155
20620,1447536419,2451,0,1846,63,0,171,22,False,0,0,138
20621,1447536431,2253,6,1958,63,3,91,22,False,0,0,138
20622,1447536442,2561,0,1924,63,0,2,22,False,0,0,132
20623,1447536446,2240,4,2046,63,3,139,22,False,0,0,132
20624,1447536421,1725,0,1847,63,0,96,22,False,0,0,138
20625,1447536451,1915,1980,4,3,63,383,22,True,0,0,187
20626,1447536451,2367,1830,384,48,63,3,22,True,0,0,192
20627,1447536455,1626,2047,0,0,63,12,22,True,0,0,132
20628,1447536474,2262,1983,0,0,63,3,22,True,0,0,138
20629,1447536483,1517,2039,0,0,63,124,22,True,0,0,112
20630,1447536491,5097,1792,0,0,55,197,22,True,0,0,138
20631,1447536493,2555,0,1975,63,0,145,22,False,0,0,132
20632,1447536489,1487,2047,0,0,63,7,22,True,0,0,133
20633,1447536492,2173,1844,384,48,63,2,22,True,0,0,138
20634,1447536499,3323,0,1972,63,0,0,22,False,0,0,123
20635,1447536499,2016,2040,4,3,63,96,2,True,0,0,121
20636,1447536510,4172,0,1572,15,0,0,22,False,0,0,132
20637,1447536551,2640,1974,0,0,63,222,22,True,0,0,191
20638,1447536551,2629,0,1572,63,0,4,22,False,0,0,132
20639,1447536550,2371,1972,4,3,63,93,22,True,0,0,204
20640,1447536536,3059,1830,0,0,63,241,22,True,0,0,112
20641,1447536551,2419,0,2039,63,0,105,2,False,0,0,132
20642,1447536550,3843,256,1792,51,51,104,22,False,0,0,138
20643,1447536568,2118,2047,0,0,63,223,22,True,0,0,121
20644,1447536570,1813,1982,0,0,63,494,22,True,0,0,132
20645,1447536579,2146,0,1982,63,0,5,22,False,0,0,181
20646,1447536581,2987,390,1830,63,51,3,22,False,0,0,153
20647,1447536589,1810,4,1982,63,3,294,22,False,0,0,132
20648,1447536599,1612,6,1982,63,3,5,22,False,0,0,138
20649,1447536608,1670,1974,256,48,63,87,22,True,0,0,132
20650,1447536623,795,2047,6,3,63,1,22,True,0,0,133
20651,1447536625,2266,1974,0,3,63,6,22,True,0,0,123
20652,1447536636,1373,2047,256,48,63,177,22,True,0,0,132
20653,1447536642,2174,1847,0,0,63,81,22,True,0,0,133
20654,1447536667,3588,0,1924,51,0,42,22,False,0,0,123
20655,1447536671,2640,1974,0,0,63,173,22,True,0,0,111
20656,1447536688,1353,2047,4,3,63,1,22,True,0,0,133
20657,1447536726,3093,4,1792,60,3,41,22,False,0,0,145
20658,1447536728,2704,1980,4,3,63,140,22,True,0,0,132
20659,1447536720,3341,1024,0,0,48,200,22,True,0,0,133
20660,1447536731,1611,6,2046,63,3,5,22,False,0,0,132
20661,1447536715,2420,0,1846,63,3,140,22,False,0,0,122
20662,1447536750,1954,1974,0,0,63,99,22,True,0,0,122
20663,1447536716,2217,1974,0,0,63,66,22,True,0,0,133
20664,1447536754,2032,2047,0,0,63,0,22,True,0,0,111
20665,1447536774,2679,1974,4,3,63,113,22,True,0,0,132
20666,1447536774,3173,0,1974,63,0,114,22,False,0,0,138
20667,1447536780,2132,260,1975,63,51,193,22,False,0,0,138
20668,1447536798,2721,2038,0,0,63,10,22,True,0,0,132
20669,1447536769,1589,4,1974,63,3,0,22,False,0,0,204
20670,1447536814,1648,1982,256,48,63,9,22,True,0,0,182
20671,1447536823,3211,1796,388,51,63,0,22,True,0,0,132
20672,1447536820,2869,1828,0,0,63,470,22,True,0,0,132
20673,1447536821,1869,1974,0,0,63,224,22,True,0,0,123
20674,1447536832,2329,1830,0,0,63,219,2,True,0,0,132
20675,1447536827,2645,256,1956,63,51,0,22,False,0,0,112
20676,1447536833,1632,4,2047,63,3,69,22,False,0,0,182
20677,1447536830,1782,1974,0,0,63,51,22,True,0,0,132
20678,1447536852,2480,4,1844,63,3,238,22,False,0,0,132
20679,1447536859,2909,0,1920,60,0,0,22,False,0,0,138
20680,1447536854,3000,4,1972,63,3,246,22,False,0,0,122
20681,1447536862,2011,256,2036,63,48,88,22,False,0,0,204
20682,1447536880,2121,0,1975,63,0,88,22,False,0,0,123
20683,1447536882,2276,1982,0,0,63,198,22,True,0,0,133
20684,1447536889,1565,2047,256,48,63,8,22,True,0,0,123
20685,1447536889,3709,1796,0,0,63,80,22,True,0,0,133
20686,1447536902,3446,4,1846,63,3,39,22,False,0,0,132
20687,1447536917,2256,1830,390,51,63,189,22,True,0,0,191
20688,1447536939,3461,0,1958,63,0,58,22,False,0,0,192
20689,1447536939,4324,2039,0,0,63,228,22,True,0,0,132
20690,1447536947,2269,0,1974,63,0,41,22,False,0,0,132
20691,1447536957,3445,0,1972,63,0,171,22,False,0,0,121
20692,1447536981,2001,2047,0,0,63,139,22,True,0,0,133
20693,1447536995,2100,1974,0,0,63,350,22,True,0,0,132
20694,1447536960,1863,1983,388,51,63,131,22,True,0,0,111
20695,1447536975,2009,0,2036,63,0,18,22,False,0,0,121
20696,1447536996,2795,1926,0,0,63,64,22,True,0,0,181
20697,1447536993,2417,1956,260,51,63,0,22,True,0,0,133
20698,1447537004,2113,1974,32,12,63,137,22,True,0,0,133
20699,1447537005,3316,1828,256,48,63,7,22,True,0,0,121
20700,1447537025,2805,4,1974,63,3,178,2,False,0,0,112
20701,1447537046,2360,0,1974,63,0,17,22,False,0,0,111
20702,1447537045,1743,1844,0,0,63,96,22,True,0,0,191
20703,1447537077,1901,1846,0,48,63,13,22,True,0,0,121
20704,1447537100,2455,1972,6,3,63,3,22,True,0,0,111
20705,1447537108,2063,0,1983,63,0,41,22,False,0,0,132
20706,1447537109,2786,1982,4,3,63,242,22,True,0,0,123
20707,1447537113,3461,0,1796,63,3,276,22,False,0,0,112
20708,1447537133,1915,0,2047,63,0,6,22,False,0,0,138
20709,1447537151,2130,1974,6,3,63,84,22,True,0,0,132
20710,1447537117,1725,1980,256,48,63,6,22,True,0,0,138
20711,1447537142,3808,1540,0,0,51,343,22,True,0,0,112
20712,1447537153,2460,1590,384,48,63,168,22,True,0,0,132
20713,1447537167,3202,4,1926,51,3,59,22,False,0,0,156
20714,1447537170,2768,1959,0,0,63,163,22,True,0,0,112
20715,1447537175,3080,0,1926,63,0,237,22,False,0,0,121
20716,1447537178,2335,1975,0,0,63,150,22,True,0,0,132
20717,1447537168,3104,0,1830,63,0,282,22,False,0,0,123
20718,1447537182,2189,0,1958,63,0,74,22,False,0,0,132
20719,1447537171,2132,0,1974,63,0,21,22,False,0,0,132
20720,1447537180,2217,2039,0,0,63,5,22,True,0,0,133
20721,1447537202,2321,4,1844,63,3,121,22,False,0,0,138
20722,1447537203,1782,1983,0,0,63,51,22,True,0,0,121
20723,1447537204,3209,4,1796,51,3,5,22,False,0,0,132
20724,1447537213,2163,2038,260,51,63,64,22,True,0,0,192
20725,1447537223,2012,2038,6,3,63,6,2,True,0,0,132
20726,1447537219,3151,0,1972,63,0,328,22,False,0,0,132
20727,1447537244,2761,390,0,0,63,262,22,False,0,0,133
20728,1447537243,2211,1974,6,3,63,84,2,True,0,0,138
20729,1447537251,2325,1974,4,3,63,73,22,True,0,0,133
20730,1447537246,2228,0,1982,63,0,170,22,False,0,0,133
20731,1447537232,1365,6,2047,63,3,46,22,False,0,0,132
20732,1447537262,2271,0,1974,63,3,142,22,False,0,0,121
20733,1447537287,2815,0,1974,63,0,140,22,False,0,0,133
20734,1447537286,1817,2039,0,0,63,144,22,True,0,0,123
20735,1447537292,4237,1924,0,48,63,96,22,True,0,0,133
20736,1447537292,1962,2046,0,0,63,6,22,True,0,0,123
20737,1447537293,1991,0,1983,63,0,63,22,False,0,0,133
20738,1447537293,2183,1536,2038,63,0,39,22,False,0,0,191
20739,1447537306,1913,0,1974,63,0,159,22,False,0,0,204
20740,1447537303,1644,2047,0,2,63,0,22,True,0,0,121
20741,1447537293,1998,0,1854,63,0,125,22,False,0,0,133
20742,1447537326,2447,0,1972,63,0,101,22,False,0,0,133
20743,1447537327,1516,6,2038,63,3,11,22,False,0,0,122
20744,1447537359,2582,6,1798,63,3,203,22,False,0,0,132
20745,1447537374,1753,1982,256,48,63,7,22,True,0,0,132
20746,1447537380,3165,1796,0,16,63,135,22,True,0,0,192
20747,1447537364,3062,1830,0,48,63,250,22,True,0,0,191
20748,1447537391,2883,1974,0,0,63,0,22,True,0,0,112
20749,1447537389,2516,1975,0,0,63,90,22,True,0,0,138
20750,1447537403,1787,6,2046,63,3,82,22,False,0,0,204
20751,1447537412,1959,0,1974,63,0,248,22,False,0,0,133
20752,1447537431,2485,1846,6,3,63,103,22,True,0,0,123
20753,1447537442,2538,1926,0,0,63,155,22,True,0,0,122
20754,1447537465,1829,1982,0,0,63,91,2,True,0,0,111
20755,1447537466,2437,1847,0,0,63,81,22,True,0,0,111
20756,1447537471,1915,2046,0,0,63,102,22,True,0,0,121
20757,1447537480,2319,1972,6,3,63,0,22,True,0,0,133
20758,1447537451,2650,1974,0,0,63,2,22,True,0,0,204
20759,1447537483,2533,1846,0,0,63,193,22,True,0,0,122
20760,1447537498,2202,4,2038,63,3,27,22,False,0,0,191
20761,1447537505,2021,0,2047,63,0,189,22,False,0,0,111
20762,1447537509,2328,1846,256,48,63,1,22,True,0,0,138
20763,1447537509,2496,1974,0,0,63,156,22,True,0,0,133
20764,1447537517,2058,1982,0,0,63,0,22,True,0,0,133
20765,1447537526,2509,4,1974,63,3,103,2,False,0,0,133
20766,1447537537,1856,0,2047,63,0,73,22,False,0,0,112
20767,1447537541,3558,0,1792,48,0,173,22,False,0,0,121
20768,1447537507,2673,1958,0,0,63,181,22,True,0,0,156
20769,1447537568,1820,0,1974,63,16,148,22,False,0,0,121
20770,1447537576,2761,1542,0,0,19,0,22,True,0,0,132
20771,1447537592,3152,1958,0,0,63,158,22,True,0,0,154
20772,1447537591,2370,4,1974,63,3,392,22,False,0,0,133
20773,1447537559,2659,1972,0,0,63,1,22,True,0,0,132
20774,1447537578,2371,0,1572,15,0,48,22,False,0,0,121
20775,1447537603,2124,0,1968,60,0,2,22,False,0,0,122
20776,1447537610,1759,2039,0,0,63,41,22,True,0,0,123
20777,1447537602,2487,0,1824,63,0,0,22,False,0,0,133
20778,1447537618,3294,388,768,51,51,56,22,False,0,0,112
20779,1447537606,2234,1974,0,48,63,182,22,True,0,0,132
20780,1447537638,2302,0,2038,63,0,43,22,False,0,0,132
20781,1447537643,1961,0,2047,63,0,96,22,False,0,0,112
20782,1447537649,2519,0,1952,63,0,0,22,False,0,0,133
20783,1447537650,3403,1958,0,0,63,52,22,True,0,0,138
20784,1447537644,2024,2022,36,15,63,271,22,True,0,0,133
20785,1447537637,1771,1983,0,0,63,60,22,True,0,0,133
20786,1447537677,2728,6,1968,63,19,69,22,False,0,0,192
20787,1447537678,1629,1980,0,0,63,0,22,True,0,0,111
20788,1447537685,2206,1983,4,3,63,90,22,True,0,0,132
20789,1447537677,2740,1974,4,3,63,221,22,True,0,0,156
20790,1447537697,2176,0,2038,63,0,64,22,False,0,0,132
20791,1447537697,2557,0,1828,63,0,2,22,False,0,0,132
20792,1447537708,3511,262,1924,59,51,157,22,False,0,0,132
20793,1447537711,3052,1956,4,3,63,106,22,True,0,0,132
20794,1447537724,2118,0,2047,63,0,172,22,False,0,0,132
20795,1447537723,2336,1956,0,0,63,6,22,True,0,0,132
20796,1447537731,1277,0,2047,63,0,6,22,False,0,0,133
20797,1447537736,2893,1588,0,0,15,150,22,True,0,0,138
20798,1447537735,1661,2046,4,3,63,91,22,True,0,0,132
20799,1447537748,2265,0,2039,63,0,62,22,False,0,0,155
20800,1447537749,2896,1828,260,51,63,368,22,True,0,0,112
20801,1447537752,2252,1974,0,0,63,6,22,True,0,0,151
20802,1447537766,3746,1828,0,0,63,240,22,True,0,0,121
20803,1447537768,3011,1844,0,48,63,1,22,True,0,0,181
20804,1447537787,1098,2046,0,0,63,0,22,True,0,0,188
20805,1447537785,1691,4,1980,63,3,15,22,False,0,0,133
20806,1447537792,2927,260,1920,48,51,292,22,False,0,0,133
20807,1447537771,2156,0,1974,63,0,9,2,False,0,0,187
20808,1447537812,2549,1958,0,0,63,190,22,True,0,0,133
20809,1447537824,2700,1974,0,0,63,6,22,True,0,0,132
20810,1447537818,3223,1844,260,51,63,161,22,True,0,0,133
20811,1447537813,2536,0,1844,63,0,158,22,False,0,0,111
20812,1447537815,3019,1972,0,3,63,150,22,True,0,0,122
20813,1447537850,3306,0,516,3,0,85,22,False,0,0,132
20814,1447537861,2500,0,1958,63,0,168,22,False,0,0,122
20815,1447537871,3717,0,1792,61,0,56,22,False,0,0,138
20816,1447537882,2249,1844,0,0,63,89,22,True,0,0,122
20817,1447537884,1759,1980,0,0,63,67,22,True,0,0,121
20818,1447537869,2848,0,1926,51,0,73,22,False,0,0,181
20819,1447537855,1835,1974,0,0,63,319,22,True,0,0,204
20820,1447537892,2236,6,1956,63,3,84,2,False,0,0,122
20821,1447537884,1471,1982,256,48,63,0,22,True,0,0,133
20822,1447537906,2307,0,1974,63,0,15,22,False,0,0,151
20823,1447537903,1721,1983,0,0,63,4,22,True,0,0,133
20824,1447537947,2226,0,1974,63,3,128,22,False,0,0,132
20825,1447537943,3386,4,1844,63,3,226,22,False,0,0,132
20826,1447537947,2679,0,1974,63,0,0,22,False,0,0,122
20827,1447537954,2611,4,1958,63,3,3,22,False,0,0,112
20828,1447537956,3350,0,1830,63,0,4,22,False,0,0,121
20829,1447537968,2798,0,1958,63,0,136,22,False,0,0,132
20830,1447537979,2047,4,1847,63,3,64,22,False,0,0,121
20831,1447537985,2033,1975,0,0,63,116,22,True,0,0,192
20832,1447537983,1657,1975,0,0,63,0,22,True,0,0,132
20833,1447538007,2569,0,1828,63,0,88,22,False,0,0,132
20834,1447538007,3145,1828,0,1,63,140,2,True,0,0,138
20835,1447538009,2139,2036,0,0,63,163,2,True,0,0,133
20836,1447538013,1826,1974,384,48,63,50,22,True,0,0,132
20837,1447538016,2904,1972,0,0,63,14,22,True,0,0,132
20838,1447538025,3109,2047,0,0,63,161,22,True,0,0,122
20839,1447538028,2439,0,1844,63,0,136,22,False,0,0,133
20840,1447538033,1689,0,1982,63,0,3,22,False,0,0,123
20841,1447538037,2348,2046,0,0,63,99,22,True,0,0,138
20842,1447538047,2474,0,1958,63,3,5,22,False,0,0,122
20843,1447538047,2048,1831,0,0,63,73,22,True,0,0,184
20844,1447538055,2783,1840,0,0,63,103,22,True,0,0,204
20845,1447538048,1576,38,2046,63,15,4,22,False,0,0,204
20846,1447538084,1972,1975,256,48,63,106,22,True,0,0,133
20847,1447538085,1839,0,2047,63,0,0,22,False,0,0,152
20848,1447538071,1314,1983,256,48,63,16,22,True,0,0,122
20849,1447538097,2336,548,0,0,15,5,22,True,0,0,122
20850,1447538104,1918,2046,0,0,63,30,22,True,0,0,133
20851,1447538085,3681,0,1540,3,0,30,22,False,0,0,133
20852,1447538115,2741,0,1828,63,0,174,22,False,0,0,133
20853,1447538118,2970,1958,4,3,63,104,22,True,0,0,138
20854,1447538135,2470,256,1972,63,48,0,2,False,0,0,138
20855,1447538152,2366,1846,4,3,63,5,22,True,0,0,153
20856,1447538172,2245,0,1982,63,0,0,22,False,0,0,132
20857,1447538159,3007,1540,4,3,3,0,22,True,0,0,121
20858,1447538200,2376,1983,0,32,63,3,22,True,0,0,132
20859,1447538216,2076,2038,0,0,63,144,22,True,0,0,133
20860,1447538212,3203,256,548,15,48,358,22,False,0,0,132
20861,1447538228,2818,0,1831,63,0,12,22,False,0,0,154
20862,1447538237,4394,1540,0,48,11,15,22,True,0,0,132
20863,1447538250,2108,1975,256,48,63,75,2,True,0,0,132
20864,1447538249,2486,2038,0,0,63,62,22,True,0,0,156
20865,1447538213,1888,2044,0,0,63,6,22,True,0,0,155
20866,1447538255,1798,1982,4,3,63,216,22,True,0,0,122
20867,1447538256,2366,1982,0,0,63,3,22,True,0,0,132
20868,1447538269,2531,2046,0,0,63,47,2,True,0,0,132
20869,1447538268,1319,2046,6,3,63,151,22,True,0,0,187
20870,1447538254,2505,0,1968,61,0,58,22,False,0,0,138
20871,1447538266,2284,0,1974,63,3,43,22,False,0,0,132
20872,1447538288,2451,2039,0,0,63,197,22,True,0,0,138
